fold_on_predict,fold_on_train,img_id
2,2,Atlanta_nadir23_catid_103001000352C200_738551_3743589
2,2,Atlanta_nadir36_catid_1030010003895500_738551_3743589
2,2,Atlanta_nadir29_catid_1030010003315300_738551_3743589
2,2,Atlanta_nadir53_catid_1030010003193D00_738551_3743589
2,2,Atlanta_nadir8_catid_10300100023BC100_738551_3743589
2,2,Atlanta_nadir39_catid_1030010003832800_738551_3743589
2,2,Atlanta_nadir34_catid_1030010003697400_738551_3743589
2,2,Atlanta_nadir25_catid_103001000307D800_738551_3743589
0,0,Atlanta_nadir44_catid_1030010003CCD700_737651_3722439
0,0,Atlanta_nadir7_catid_1030010003D22F00_737651_3722439
0,0,Atlanta_nadir10_catid_1030010003993E00_737651_3722439
0,0,Atlanta_nadir10_catid_1030010003CAF100_737651_3722439
0,0,Atlanta_nadir27_catid_1030010003472200_737651_3722439
0,0,Atlanta_nadir21_catid_1030010003127500_737651_3722439
0,0,Atlanta_nadir47_catid_10300100033C5200_737651_3722439
0,0,Atlanta_nadir32_catid_103001000392F600_737651_3722439
0,0,Atlanta_nadir52_catid_1030010003BDDC00_737651_3722439
0,0,Atlanta_nadir16_catid_1030010002649200_737651_3722439
0,0,Atlanta_nadir14_catid_10300100039AB000_737651_3722439
0,0,Atlanta_nadir19_catid_1030010003C92000_737651_3722439
0,0,Atlanta_nadir42_catid_10300100035D1B00_737651_3722439
0,0,Atlanta_nadir46_catid_1030010003713C00_737651_3722439
0,0,Atlanta_nadir49_catid_1030010003492700_737651_3722439
0,0,Atlanta_nadir13_catid_1030010002B7D800_737651_3722439
0,0,Atlanta_nadir50_catid_10300100039E6200_737651_3722439
0,0,Atlanta_nadir30_catid_10300100036D5200_737651_3722439
0,0,Atlanta_nadir53_catid_1030010003CD4300_737651_3722439
0,0,Atlanta_nadir23_catid_103001000352C200_737651_3722439
0,0,Atlanta_nadir36_catid_1030010003895500_737651_3722439
0,0,Atlanta_nadir29_catid_1030010003315300_737651_3722439
0,0,Atlanta_nadir53_catid_1030010003193D00_737651_3722439
0,0,Atlanta_nadir8_catid_10300100023BC100_737651_3722439
0,0,Atlanta_nadir39_catid_1030010003832800_737651_3722439
0,0,Atlanta_nadir34_catid_1030010003697400_737651_3722439
0,0,Atlanta_nadir25_catid_103001000307D800_737651_3722439
2,2,Atlanta_nadir44_catid_1030010003CCD700_745751_3730989
2,2,Atlanta_nadir7_catid_1030010003D22F00_745751_3730989
2,2,Atlanta_nadir10_catid_1030010003993E00_745751_3730989
2,2,Atlanta_nadir10_catid_1030010003CAF100_745751_3730989
2,2,Atlanta_nadir27_catid_1030010003472200_745751_3730989
2,2,Atlanta_nadir21_catid_1030010003127500_745751_3730989
2,2,Atlanta_nadir47_catid_10300100033C5200_745751_3730989
2,2,Atlanta_nadir32_catid_103001000392F600_745751_3730989
2,2,Atlanta_nadir52_catid_1030010003BDDC00_745751_3730989
2,2,Atlanta_nadir16_catid_1030010002649200_745751_3730989
2,2,Atlanta_nadir14_catid_10300100039AB000_745751_3730989
2,2,Atlanta_nadir19_catid_1030010003C92000_745751_3730989
2,2,Atlanta_nadir42_catid_10300100035D1B00_745751_3730989
2,2,Atlanta_nadir46_catid_1030010003713C00_745751_3730989
2,2,Atlanta_nadir49_catid_1030010003492700_745751_3730989
2,2,Atlanta_nadir13_catid_1030010002B7D800_745751_3730989
2,2,Atlanta_nadir50_catid_10300100039E6200_745751_3730989
2,2,Atlanta_nadir30_catid_10300100036D5200_745751_3730989
2,2,Atlanta_nadir53_catid_1030010003CD4300_745751_3730989
2,2,Atlanta_nadir23_catid_103001000352C200_745751_3730989
2,2,Atlanta_nadir36_catid_1030010003895500_745751_3730989
2,2,Atlanta_nadir29_catid_1030010003315300_745751_3730989
2,2,Atlanta_nadir53_catid_1030010003193D00_745751_3730989
2,2,Atlanta_nadir8_catid_10300100023BC100_745751_3730989
2,2,Atlanta_nadir39_catid_1030010003832800_745751_3730989
2,2,Atlanta_nadir34_catid_1030010003697400_745751_3730989
2,2,Atlanta_nadir25_catid_103001000307D800_745751_3730989
1,1,Atlanta_nadir44_catid_1030010003CCD700_747101_3720639
1,1,Atlanta_nadir7_catid_1030010003D22F00_747101_3720639
1,1,Atlanta_nadir10_catid_1030010003993E00_747101_3720639
1,1,Atlanta_nadir10_catid_1030010003CAF100_747101_3720639
1,1,Atlanta_nadir27_catid_1030010003472200_747101_3720639
1,1,Atlanta_nadir21_catid_1030010003127500_747101_3720639
1,1,Atlanta_nadir47_catid_10300100033C5200_747101_3720639
1,1,Atlanta_nadir32_catid_103001000392F600_747101_3720639
1,1,Atlanta_nadir52_catid_1030010003BDDC00_747101_3720639
1,1,Atlanta_nadir16_catid_1030010002649200_747101_3720639
1,1,Atlanta_nadir14_catid_10300100039AB000_747101_3720639
1,1,Atlanta_nadir19_catid_1030010003C92000_747101_3720639
1,1,Atlanta_nadir42_catid_10300100035D1B00_747101_3720639
1,1,Atlanta_nadir46_catid_1030010003713C00_747101_3720639
1,1,Atlanta_nadir49_catid_1030010003492700_747101_3720639
1,1,Atlanta_nadir13_catid_1030010002B7D800_747101_3720639
1,1,Atlanta_nadir50_catid_10300100039E6200_747101_3720639
1,1,Atlanta_nadir30_catid_10300100036D5200_747101_3720639
1,1,Atlanta_nadir53_catid_1030010003CD4300_747101_3720639
1,1,Atlanta_nadir23_catid_103001000352C200_747101_3720639
1,1,Atlanta_nadir36_catid_1030010003895500_747101_3720639
1,1,Atlanta_nadir29_catid_1030010003315300_747101_3720639
1,1,Atlanta_nadir53_catid_1030010003193D00_747101_3720639
1,1,Atlanta_nadir8_catid_10300100023BC100_747101_3720639
1,1,Atlanta_nadir39_catid_1030010003832800_747101_3720639
1,1,Atlanta_nadir34_catid_1030010003697400_747101_3720639
1,1,Atlanta_nadir25_catid_103001000307D800_747101_3720639
2,2,Atlanta_nadir44_catid_1030010003CCD700_743051_3727839
2,2,Atlanta_nadir7_catid_1030010003D22F00_743051_3727839
2,2,Atlanta_nadir10_catid_1030010003993E00_743051_3727839
2,2,Atlanta_nadir10_catid_1030010003CAF100_743051_3727839
2,2,Atlanta_nadir27_catid_1030010003472200_743051_3727839
2,2,Atlanta_nadir21_catid_1030010003127500_743051_3727839
2,2,Atlanta_nadir47_catid_10300100033C5200_743051_3727839
2,2,Atlanta_nadir32_catid_103001000392F600_743051_3727839
2,2,Atlanta_nadir52_catid_1030010003BDDC00_743051_3727839
2,2,Atlanta_nadir16_catid_1030010002649200_743051_3727839
2,2,Atlanta_nadir14_catid_10300100039AB000_743051_3727839
2,2,Atlanta_nadir19_catid_1030010003C92000_743051_3727839
2,2,Atlanta_nadir42_catid_10300100035D1B00_743051_3727839
2,2,Atlanta_nadir46_catid_1030010003713C00_743051_3727839
2,2,Atlanta_nadir49_catid_1030010003492700_743051_3727839
2,2,Atlanta_nadir13_catid_1030010002B7D800_743051_3727839
2,2,Atlanta_nadir50_catid_10300100039E6200_743051_3727839
2,2,Atlanta_nadir30_catid_10300100036D5200_743051_3727839
2,2,Atlanta_nadir53_catid_1030010003CD4300_743051_3727839
2,2,Atlanta_nadir23_catid_103001000352C200_743051_3727839
2,2,Atlanta_nadir36_catid_1030010003895500_743051_3727839
2,2,Atlanta_nadir29_catid_1030010003315300_743051_3727839
2,2,Atlanta_nadir53_catid_1030010003193D00_743051_3727839
2,2,Atlanta_nadir8_catid_10300100023BC100_743051_3727839
2,2,Atlanta_nadir39_catid_1030010003832800_743051_3727839
2,2,Atlanta_nadir34_catid_1030010003697400_743051_3727839
2,2,Atlanta_nadir25_catid_103001000307D800_743051_3727839
1,1,Atlanta_nadir44_catid_1030010003CCD700_737201_3738189
1,1,Atlanta_nadir7_catid_1030010003D22F00_737201_3738189
1,1,Atlanta_nadir10_catid_1030010003993E00_737201_3738189
1,1,Atlanta_nadir10_catid_1030010003CAF100_737201_3738189
1,1,Atlanta_nadir27_catid_1030010003472200_737201_3738189
1,1,Atlanta_nadir21_catid_1030010003127500_737201_3738189
1,1,Atlanta_nadir47_catid_10300100033C5200_737201_3738189
1,1,Atlanta_nadir32_catid_103001000392F600_737201_3738189
1,1,Atlanta_nadir52_catid_1030010003BDDC00_737201_3738189
1,1,Atlanta_nadir16_catid_1030010002649200_737201_3738189
1,1,Atlanta_nadir14_catid_10300100039AB000_737201_3738189
1,1,Atlanta_nadir19_catid_1030010003C92000_737201_3738189
1,1,Atlanta_nadir42_catid_10300100035D1B00_737201_3738189
1,1,Atlanta_nadir46_catid_1030010003713C00_737201_3738189
1,1,Atlanta_nadir49_catid_1030010003492700_737201_3738189
1,1,Atlanta_nadir13_catid_1030010002B7D800_737201_3738189
1,1,Atlanta_nadir50_catid_10300100039E6200_737201_3738189
1,1,Atlanta_nadir30_catid_10300100036D5200_737201_3738189
1,1,Atlanta_nadir53_catid_1030010003CD4300_737201_3738189
1,1,Atlanta_nadir23_catid_103001000352C200_737201_3738189
1,1,Atlanta_nadir36_catid_1030010003895500_737201_3738189
1,1,Atlanta_nadir29_catid_1030010003315300_737201_3738189
1,1,Atlanta_nadir53_catid_1030010003193D00_737201_3738189
1,1,Atlanta_nadir8_catid_10300100023BC100_737201_3738189
1,1,Atlanta_nadir39_catid_1030010003832800_737201_3738189
1,1,Atlanta_nadir34_catid_1030010003697400_737201_3738189
1,1,Atlanta_nadir25_catid_103001000307D800_737201_3738189
0,0,Atlanta_nadir44_catid_1030010003CCD700_737201_3726489
0,0,Atlanta_nadir7_catid_1030010003D22F00_737201_3726489
0,0,Atlanta_nadir10_catid_1030010003993E00_737201_3726489
0,0,Atlanta_nadir10_catid_1030010003CAF100_737201_3726489
0,0,Atlanta_nadir27_catid_1030010003472200_737201_3726489
0,0,Atlanta_nadir21_catid_1030010003127500_737201_3726489
0,0,Atlanta_nadir47_catid_10300100033C5200_737201_3726489
0,0,Atlanta_nadir32_catid_103001000392F600_737201_3726489
0,0,Atlanta_nadir52_catid_1030010003BDDC00_737201_3726489
0,0,Atlanta_nadir16_catid_1030010002649200_737201_3726489
0,0,Atlanta_nadir14_catid_10300100039AB000_737201_3726489
0,0,Atlanta_nadir19_catid_1030010003C92000_737201_3726489
0,0,Atlanta_nadir42_catid_10300100035D1B00_737201_3726489
0,0,Atlanta_nadir46_catid_1030010003713C00_737201_3726489
0,0,Atlanta_nadir49_catid_1030010003492700_737201_3726489
0,0,Atlanta_nadir13_catid_1030010002B7D800_737201_3726489
0,0,Atlanta_nadir50_catid_10300100039E6200_737201_3726489
0,0,Atlanta_nadir30_catid_10300100036D5200_737201_3726489
0,0,Atlanta_nadir53_catid_1030010003CD4300_737201_3726489
0,0,Atlanta_nadir23_catid_103001000352C200_737201_3726489
0,0,Atlanta_nadir36_catid_1030010003895500_737201_3726489
0,0,Atlanta_nadir29_catid_1030010003315300_737201_3726489
0,0,Atlanta_nadir53_catid_1030010003193D00_737201_3726489
0,0,Atlanta_nadir8_catid_10300100023BC100_737201_3726489
0,0,Atlanta_nadir39_catid_1030010003832800_737201_3726489
0,0,Atlanta_nadir34_catid_1030010003697400_737201_3726489
0,0,Atlanta_nadir25_catid_103001000307D800_737201_3726489
4,4,Atlanta_nadir44_catid_1030010003CCD700_737201_3737289
4,4,Atlanta_nadir7_catid_1030010003D22F00_737201_3737289
4,4,Atlanta_nadir10_catid_1030010003993E00_737201_3737289
4,4,Atlanta_nadir10_catid_1030010003CAF100_737201_3737289
4,4,Atlanta_nadir27_catid_1030010003472200_737201_3737289
4,4,Atlanta_nadir21_catid_1030010003127500_737201_3737289
4,4,Atlanta_nadir47_catid_10300100033C5200_737201_3737289
4,4,Atlanta_nadir32_catid_103001000392F600_737201_3737289
4,4,Atlanta_nadir52_catid_1030010003BDDC00_737201_3737289
4,4,Atlanta_nadir16_catid_1030010002649200_737201_3737289
4,4,Atlanta_nadir14_catid_10300100039AB000_737201_3737289
4,4,Atlanta_nadir19_catid_1030010003C92000_737201_3737289
4,4,Atlanta_nadir42_catid_10300100035D1B00_737201_3737289
4,4,Atlanta_nadir46_catid_1030010003713C00_737201_3737289
4,4,Atlanta_nadir49_catid_1030010003492700_737201_3737289
4,4,Atlanta_nadir13_catid_1030010002B7D800_737201_3737289
4,4,Atlanta_nadir50_catid_10300100039E6200_737201_3737289
4,4,Atlanta_nadir30_catid_10300100036D5200_737201_3737289
4,4,Atlanta_nadir53_catid_1030010003CD4300_737201_3737289
4,4,Atlanta_nadir23_catid_103001000352C200_737201_3737289
4,4,Atlanta_nadir36_catid_1030010003895500_737201_3737289
4,4,Atlanta_nadir29_catid_1030010003315300_737201_3737289
4,4,Atlanta_nadir53_catid_1030010003193D00_737201_3737289
4,4,Atlanta_nadir8_catid_10300100023BC100_737201_3737289
4,4,Atlanta_nadir39_catid_1030010003832800_737201_3737289
4,4,Atlanta_nadir34_catid_1030010003697400_737201_3737289
4,4,Atlanta_nadir25_catid_103001000307D800_737201_3737289
2,2,Atlanta_nadir44_catid_1030010003CCD700_733601_3724239
2,2,Atlanta_nadir7_catid_1030010003D22F00_733601_3724239
2,2,Atlanta_nadir10_catid_1030010003993E00_733601_3724239
2,2,Atlanta_nadir10_catid_1030010003CAF100_733601_3724239
2,2,Atlanta_nadir27_catid_1030010003472200_733601_3724239
2,2,Atlanta_nadir21_catid_1030010003127500_733601_3724239
2,2,Atlanta_nadir47_catid_10300100033C5200_733601_3724239
2,2,Atlanta_nadir32_catid_103001000392F600_733601_3724239
2,2,Atlanta_nadir52_catid_1030010003BDDC00_733601_3724239
2,2,Atlanta_nadir16_catid_1030010002649200_733601_3724239
2,2,Atlanta_nadir14_catid_10300100039AB000_733601_3724239
2,2,Atlanta_nadir19_catid_1030010003C92000_733601_3724239
2,2,Atlanta_nadir42_catid_10300100035D1B00_733601_3724239
2,2,Atlanta_nadir46_catid_1030010003713C00_733601_3724239
2,2,Atlanta_nadir49_catid_1030010003492700_733601_3724239
2,2,Atlanta_nadir13_catid_1030010002B7D800_733601_3724239
2,2,Atlanta_nadir50_catid_10300100039E6200_733601_3724239
2,2,Atlanta_nadir30_catid_10300100036D5200_733601_3724239
2,2,Atlanta_nadir53_catid_1030010003CD4300_733601_3724239
2,2,Atlanta_nadir23_catid_103001000352C200_733601_3724239
2,2,Atlanta_nadir36_catid_1030010003895500_733601_3724239
2,2,Atlanta_nadir29_catid_1030010003315300_733601_3724239
2,2,Atlanta_nadir53_catid_1030010003193D00_733601_3724239
2,2,Atlanta_nadir8_catid_10300100023BC100_733601_3724239
2,2,Atlanta_nadir39_catid_1030010003832800_733601_3724239
2,2,Atlanta_nadir34_catid_1030010003697400_733601_3724239
2,2,Atlanta_nadir25_catid_103001000307D800_733601_3724239
4,4,Atlanta_nadir44_catid_1030010003CCD700_743051_3732339
4,4,Atlanta_nadir7_catid_1030010003D22F00_743051_3732339
4,4,Atlanta_nadir10_catid_1030010003993E00_743051_3732339
4,4,Atlanta_nadir10_catid_1030010003CAF100_743051_3732339
4,4,Atlanta_nadir27_catid_1030010003472200_743051_3732339
4,4,Atlanta_nadir21_catid_1030010003127500_743051_3732339
4,4,Atlanta_nadir47_catid_10300100033C5200_743051_3732339
4,4,Atlanta_nadir32_catid_103001000392F600_743051_3732339
4,4,Atlanta_nadir52_catid_1030010003BDDC00_743051_3732339
4,4,Atlanta_nadir16_catid_1030010002649200_743051_3732339
4,4,Atlanta_nadir14_catid_10300100039AB000_743051_3732339
4,4,Atlanta_nadir19_catid_1030010003C92000_743051_3732339
4,4,Atlanta_nadir42_catid_10300100035D1B00_743051_3732339
4,4,Atlanta_nadir46_catid_1030010003713C00_743051_3732339
4,4,Atlanta_nadir49_catid_1030010003492700_743051_3732339
4,4,Atlanta_nadir13_catid_1030010002B7D800_743051_3732339
4,4,Atlanta_nadir50_catid_10300100039E6200_743051_3732339
4,4,Atlanta_nadir30_catid_10300100036D5200_743051_3732339
4,4,Atlanta_nadir53_catid_1030010003CD4300_743051_3732339
4,4,Atlanta_nadir23_catid_103001000352C200_743051_3732339
4,4,Atlanta_nadir36_catid_1030010003895500_743051_3732339
4,4,Atlanta_nadir29_catid_1030010003315300_743051_3732339
4,4,Atlanta_nadir53_catid_1030010003193D00_743051_3732339
4,4,Atlanta_nadir8_catid_10300100023BC100_743051_3732339
4,4,Atlanta_nadir39_catid_1030010003832800_743051_3732339
4,4,Atlanta_nadir34_catid_1030010003697400_743051_3732339
4,4,Atlanta_nadir25_catid_103001000307D800_743051_3732339
4,4,Atlanta_nadir44_catid_1030010003CCD700_746201_3724239
4,4,Atlanta_nadir7_catid_1030010003D22F00_746201_3724239
4,4,Atlanta_nadir10_catid_1030010003993E00_746201_3724239
4,4,Atlanta_nadir10_catid_1030010003CAF100_746201_3724239
4,4,Atlanta_nadir27_catid_1030010003472200_746201_3724239
4,4,Atlanta_nadir21_catid_1030010003127500_746201_3724239
4,4,Atlanta_nadir47_catid_10300100033C5200_746201_3724239
4,4,Atlanta_nadir32_catid_103001000392F600_746201_3724239
4,4,Atlanta_nadir52_catid_1030010003BDDC00_746201_3724239
4,4,Atlanta_nadir16_catid_1030010002649200_746201_3724239
4,4,Atlanta_nadir14_catid_10300100039AB000_746201_3724239
4,4,Atlanta_nadir19_catid_1030010003C92000_746201_3724239
4,4,Atlanta_nadir42_catid_10300100035D1B00_746201_3724239
4,4,Atlanta_nadir46_catid_1030010003713C00_746201_3724239
4,4,Atlanta_nadir49_catid_1030010003492700_746201_3724239
4,4,Atlanta_nadir13_catid_1030010002B7D800_746201_3724239
4,4,Atlanta_nadir50_catid_10300100039E6200_746201_3724239
4,4,Atlanta_nadir30_catid_10300100036D5200_746201_3724239
4,4,Atlanta_nadir53_catid_1030010003CD4300_746201_3724239
4,4,Atlanta_nadir23_catid_103001000352C200_746201_3724239
4,4,Atlanta_nadir36_catid_1030010003895500_746201_3724239
4,4,Atlanta_nadir29_catid_1030010003315300_746201_3724239
4,4,Atlanta_nadir53_catid_1030010003193D00_746201_3724239
4,4,Atlanta_nadir8_catid_10300100023BC100_746201_3724239
4,4,Atlanta_nadir39_catid_1030010003832800_746201_3724239
4,4,Atlanta_nadir34_catid_1030010003697400_746201_3724239
4,4,Atlanta_nadir25_catid_103001000307D800_746201_3724239
0,0,Atlanta_nadir44_catid_1030010003CCD700_744401_3734589
0,0,Atlanta_nadir7_catid_1030010003D22F00_744401_3734589
0,0,Atlanta_nadir10_catid_1030010003993E00_744401_3734589
0,0,Atlanta_nadir10_catid_1030010003CAF100_744401_3734589
0,0,Atlanta_nadir27_catid_1030010003472200_744401_3734589
0,0,Atlanta_nadir21_catid_1030010003127500_744401_3734589
0,0,Atlanta_nadir47_catid_10300100033C5200_744401_3734589
0,0,Atlanta_nadir32_catid_103001000392F600_744401_3734589
0,0,Atlanta_nadir52_catid_1030010003BDDC00_744401_3734589
0,0,Atlanta_nadir16_catid_1030010002649200_744401_3734589
0,0,Atlanta_nadir14_catid_10300100039AB000_744401_3734589
0,0,Atlanta_nadir19_catid_1030010003C92000_744401_3734589
0,0,Atlanta_nadir42_catid_10300100035D1B00_744401_3734589
0,0,Atlanta_nadir46_catid_1030010003713C00_744401_3734589
0,0,Atlanta_nadir49_catid_1030010003492700_744401_3734589
0,0,Atlanta_nadir13_catid_1030010002B7D800_744401_3734589
0,0,Atlanta_nadir50_catid_10300100039E6200_744401_3734589
0,0,Atlanta_nadir30_catid_10300100036D5200_744401_3734589
0,0,Atlanta_nadir53_catid_1030010003CD4300_744401_3734589
0,0,Atlanta_nadir23_catid_103001000352C200_744401_3734589
0,0,Atlanta_nadir36_catid_1030010003895500_744401_3734589
0,0,Atlanta_nadir29_catid_1030010003315300_744401_3734589
0,0,Atlanta_nadir53_catid_1030010003193D00_744401_3734589
0,0,Atlanta_nadir8_catid_10300100023BC100_744401_3734589
0,0,Atlanta_nadir39_catid_1030010003832800_744401_3734589
0,0,Atlanta_nadir34_catid_1030010003697400_744401_3734589
0,0,Atlanta_nadir25_catid_103001000307D800_744401_3734589
3,3,Atlanta_nadir44_catid_1030010003CCD700_741251_3735489
3,3,Atlanta_nadir7_catid_1030010003D22F00_741251_3735489
3,3,Atlanta_nadir10_catid_1030010003993E00_741251_3735489
3,3,Atlanta_nadir10_catid_1030010003CAF100_741251_3735489
3,3,Atlanta_nadir27_catid_1030010003472200_741251_3735489
3,3,Atlanta_nadir21_catid_1030010003127500_741251_3735489
3,3,Atlanta_nadir47_catid_10300100033C5200_741251_3735489
3,3,Atlanta_nadir32_catid_103001000392F600_741251_3735489
3,3,Atlanta_nadir52_catid_1030010003BDDC00_741251_3735489
3,3,Atlanta_nadir16_catid_1030010002649200_741251_3735489
3,3,Atlanta_nadir14_catid_10300100039AB000_741251_3735489
3,3,Atlanta_nadir19_catid_1030010003C92000_741251_3735489
3,3,Atlanta_nadir42_catid_10300100035D1B00_741251_3735489
3,3,Atlanta_nadir46_catid_1030010003713C00_741251_3735489
3,3,Atlanta_nadir49_catid_1030010003492700_741251_3735489
3,3,Atlanta_nadir13_catid_1030010002B7D800_741251_3735489
3,3,Atlanta_nadir50_catid_10300100039E6200_741251_3735489
3,3,Atlanta_nadir30_catid_10300100036D5200_741251_3735489
3,3,Atlanta_nadir53_catid_1030010003CD4300_741251_3735489
3,3,Atlanta_nadir23_catid_103001000352C200_741251_3735489
3,3,Atlanta_nadir36_catid_1030010003895500_741251_3735489
3,3,Atlanta_nadir29_catid_1030010003315300_741251_3735489
3,3,Atlanta_nadir53_catid_1030010003193D00_741251_3735489
3,3,Atlanta_nadir8_catid_10300100023BC100_741251_3735489
3,3,Atlanta_nadir39_catid_1030010003832800_741251_3735489
3,3,Atlanta_nadir34_catid_1030010003697400_741251_3735489
3,3,Atlanta_nadir25_catid_103001000307D800_741251_3735489
0,0,Atlanta_nadir44_catid_1030010003CCD700_743501_3728739
0,0,Atlanta_nadir7_catid_1030010003D22F00_743501_3728739
0,0,Atlanta_nadir10_catid_1030010003993E00_743501_3728739
0,0,Atlanta_nadir10_catid_1030010003CAF100_743501_3728739
0,0,Atlanta_nadir27_catid_1030010003472200_743501_3728739
0,0,Atlanta_nadir21_catid_1030010003127500_743501_3728739
0,0,Atlanta_nadir47_catid_10300100033C5200_743501_3728739
0,0,Atlanta_nadir32_catid_103001000392F600_743501_3728739
0,0,Atlanta_nadir52_catid_1030010003BDDC00_743501_3728739
0,0,Atlanta_nadir16_catid_1030010002649200_743501_3728739
0,0,Atlanta_nadir14_catid_10300100039AB000_743501_3728739
0,0,Atlanta_nadir19_catid_1030010003C92000_743501_3728739
0,0,Atlanta_nadir42_catid_10300100035D1B00_743501_3728739
0,0,Atlanta_nadir46_catid_1030010003713C00_743501_3728739
0,0,Atlanta_nadir49_catid_1030010003492700_743501_3728739
0,0,Atlanta_nadir13_catid_1030010002B7D800_743501_3728739
0,0,Atlanta_nadir50_catid_10300100039E6200_743501_3728739
0,0,Atlanta_nadir30_catid_10300100036D5200_743501_3728739
0,0,Atlanta_nadir53_catid_1030010003CD4300_743501_3728739
0,0,Atlanta_nadir23_catid_103001000352C200_743501_3728739
0,0,Atlanta_nadir36_catid_1030010003895500_743501_3728739
